mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.30884186426798504,0.0038855536803992286,0.002476294835408529,9.79807218387759e-07,relu,8,"(16,)",adaptive,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8339300059986723,0.8640745462990719,0.8810929859543688,0.8596991794173711,0.019501188785771867,179
0.25996947288513184,0.002370503289124447,0.002466996510823568,1.0863681209695698e-05,relu,8,"(16,)",adaptive,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.7552094922599342,0.741121428676553,0.8209328753676923,0.7724212654347266,0.03478170599226477,297
0.3631900946299235,0.002297145785647843,0.012941360473632812,0.007558416490647547,relu,8,"(64,)",constant,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.47686994072915173,0.5574126556715094,0.547304733497937,0.527195776632866,0.035824198918444634,451
0.3102865219116211,0.006826908637575712,0.007775704065958659,0.001290411045191148,relu,8,"(64,)",constant,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.4246176283452006,0.4638540699885238,0.40541629055754597,0.43129599629709015,0.024320005003858072,503
0.36472082138061523,0.001507979211960065,0.005928198496500651,0.0011636614227901177,relu,8,"(64,)",constant,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8045883942505033,0.7939754778798319,0.8287621873502434,0.8091086864935262,0.014556867117537214,255
0.3029932181040446,0.0002982232588089892,0.004483779271443685,1.024984243418557e-05,relu,8,"(64,)",constant,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.713495160290776,0.7060937177156765,0.7425066107464574,0.72069849625097,0.01571391594382382,335
0.3636196454366048,8.809845204031929e-05,0.002766768137613932,9.892376030893461e-06,relu,8,"(64,)",constant,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9209458104061008,0.8898308605257869,0.9018604853701219,0.9042123854340032,0.012811026551281928,71
0.3024056752522786,0.000334025838009265,0.0027954578399658203,2.3785365250828823e-05,relu,8,"(64,)",constant,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8944749674847288,0.8481610470876234,0.8755804051488799,0.8727388065737441,0.019014044239000702,157
0.36078961690266925,0.00028742315335892146,0.0033416748046875,0.0008077071370817079,relu,8,"(64,)",constant,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.850736153899799,0.7944912394050788,0.8943111928769438,0.8465128620606072,0.040860599793693365,211
0.3045496145884196,0.0032229898800617174,0.002791881561279297,1.198275744736582e-05,relu,8,"(64,)",constant,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.7708285454472333,0.760065694050244,0.7986415095258712,0.7765119163411162,0.01625318252815912,293
0.3637692133585612,4.6728960227999263e-05,0.00279386838277181,1.8357026417089667e-05,relu,8,"(64,)",adaptive,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.47686994072915173,0.5574126556715094,0.547304733497937,0.527195776632866,0.035824198918444634,451
0.30327216784159344,0.0007946387001691979,0.002841472625732422,4.754204367037688e-05,relu,8,"(64,)",adaptive,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.4246176283452006,0.4638540699885238,0.40541629055754597,0.43129599629709015,0.024320005003858072,503
0.36438973744710285,0.000741843826503447,0.0028221607208251953,0.00010563333289255426,relu,8,"(64,)",adaptive,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8045883942505033,0.7939754778798319,0.8287621873502434,0.8091086864935262,0.014556867117537214,255
0.3029336929321289,0.0005725360281339016,0.002782583236694336,2.258399985900955e-05,relu,8,"(64,)",adaptive,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.713495160290776,0.7060937177156765,0.7425066107464574,0.72069849625097,0.01571391594382382,335
0.3634642759958903,0.00044320384325023855,0.002788543701171875,2.1034951210129525e-05,relu,8,"(64,)",adaptive,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.9209458104061008,0.8898308605257869,0.9018604853701219,0.9042123854340032,0.012811026551281928,71
0.30273985862731934,0.0002584620883505153,0.0028672218322753906,9.412250968528691e-05,relu,8,"(64,)",adaptive,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8944749674847288,0.8481610470876234,0.8755804051488799,0.8727388065737441,0.019014044239000702,157
0.3609147071838379,0.0005160548344186646,0.0027573108673095703,2.206198649031433e-05,relu,8,"(64,)",adaptive,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.850736153899799,0.7944912394050788,0.8943111928769438,0.8465128620606072,0.040860599793693365,211
0.30123599370320636,0.00027970637528143674,0.002787510553995768,2.08152148782552e-06,relu,8,"(64,)",adaptive,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.7708285454472333,0.760065694050244,0.7986415095258712,0.7765119163411162,0.01625318252815912,293
0.41558837890625,0.001307263788206149,0.0028415520985921225,7.836499499580131e-05,relu,8,"(128,)",constant,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.5662292801338797,0.5589982895438033,0.5942552827433866,0.5731609508070231,0.015205260846377121,427
0.3415688673655192,0.0007128701516559058,0.00279386838277181,2.7553826125890575e-05,relu,8,"(128,)",constant,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.4192760385360318,0.4106650511195243,0.3992472164245536,0.40972943536003653,0.008203452989660758,515
0.41489386558532715,0.00038590726105366827,0.002778132756551107,2.7276678564914884e-06,relu,8,"(128,)",constant,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8272151409618103,0.8267763061774553,0.8623207017192697,0.8387707162861785,0.016653318076109182,225
0.3426338831583659,0.0021149103002179427,0.002779881159464518,4.801371087072123e-06,relu,8,"(128,)",constant,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.7416690733218178,0.6836678238438761,0.6662659869902392,0.6972009613853111,0.032236270626613724,355
0.4185926119486491,0.0036913920865795356,0.002771298090616862,2.8788707488552504e-05,relu,8,"(128,)",constant,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8825054105533422,0.8895741931196258,0.8984247499658877,0.8901681178796186,0.00651259813993134,119
0.3444373607635498,0.004424620531753702,0.0027953783671061196,2.3850068691823023e-05,relu,8,"(128,)",constant,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.905796032449125,0.8598021154281569,0.8937976874513064,0.8864652784428627,0.0194796178458965,127
0.41147200266520184,0.000766112324583985,0.002774318059285482,2.231503934774788e-05,relu,8,"(128,)",constant,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8388913249661316,0.8374298743386319,0.7961351321358097,0.824152110480191,0.019819977567197312,247
0.33918412526448566,0.00015305437037785207,0.002785285313924154,7.182517705087664e-06,relu,8,"(128,)",constant,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8113167011482494,0.7778976374276398,0.7838405553468427,0.7910182979742441,0.0145567497954145,281
0.41548720995585126,0.000894768935950406,0.002839803695678711,3.797123084123174e-05,relu,8,"(128,)",adaptive,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.5662292801338797,0.5589982895438033,0.5942552827433866,0.5731609508070231,0.015205260846377121,427
0.3423677285512288,0.0015490990434952033,0.0027901331583658853,1.5676915494204145e-05,relu,8,"(128,)",adaptive,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.4192760385360318,0.4106650511195243,0.3992472164245536,0.40972943536003653,0.008203452989660758,515
0.414272944132487,0.00010743419719609999,0.0027773380279541016,1.9881879557980904e-05,relu,8,"(128,)",adaptive,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8272151409618103,0.8267763061774553,0.8623207017192697,0.8387707162861785,0.016653318076109182,225
0.3428967793782552,0.0033234897794426495,0.002775430679321289,1.3989029392044147e-05,relu,8,"(128,)",adaptive,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.7416690733218178,0.6836678238438761,0.6662659869902392,0.6972009613853111,0.032236270626613724,355
0.416861613591512,0.003043127300733173,0.002822319666544596,1.0108372933861161e-05,relu,8,"(128,)",adaptive,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8825054105533422,0.8895741931196258,0.8984247499658877,0.8901681178796186,0.00651259813993134,119
0.342012882232666,0.0003793616958427729,0.002772172292073568,2.7346055561836963e-06,relu,8,"(128,)",adaptive,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.905796032449125,0.8598021154281569,0.8937976874513064,0.8864652784428627,0.0194796178458965,127
0.40970857938130695,0.0005802952576173738,0.0027941068013509116,1.571916110524043e-05,relu,8,"(128,)",adaptive,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.8388913249661316,0.8374298743386319,0.7961351321358097,0.824152110480191,0.019819977567197312,247
0.3385201295216878,0.0018592078035655345,0.002787033716837565,1.1321466053285373e-05,relu,8,"(128,)",adaptive,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.8113167011482494,0.7778976374276398,0.7838405553468427,0.7910182979742441,0.0145567497954145,281
0.7345137596130371,0.002966948014859716,0.0033240318298339844,0.0004076472935847534,relu,8,"(64, 128)",constant,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.6593687900335184,0.651777960435269,0.6486071406533956,0.6532512970407277,0.00451525672285366,391
0.5782082875569662,0.0011420367129031416,0.003026564915974935,1.0044438886394064e-05,relu,8,"(64, 128)",constant,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.4614170204403118,0.46418961228920214,0.43886241679725924,0.45482301650892437,0.011342468095822815,485
0.731653610865275,0.00182151110313844,0.0030275980631510415,1.119185558464301e-05,relu,8,"(64, 128)",constant,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9066583331916146,0.8762919239001334,0.9278190389511421,0.90358976534763,0.02114746600785106,73
0.5827251275380453,0.0014892668062668206,0.003035465876261393,1.732581250817687e-05,relu,8,"(64, 128)",constant,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.7605955019468246,0.7608167575387321,0.7952340202004986,0.7722154265620184,0.01627685428923225,301
0.7293241818745931,0.0013923994251194265,0.0032860438028971353,0.0003709826459737294,relu,8,"(64, 128)",constant,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.887773378034224,0.8817631398391086,0.897978083552476,0.8891715338086028,0.006693142240830786,123
0.5799725850423177,0.000498153026507396,0.002998193105061849,1.0171905141001292e-05,relu,8,"(64, 128)",constant,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9269773098185824,0.890108316609321,0.9365365870151205,0.9178740711476747,0.02001745553166275,37
0.7213320732116699,0.0010959155955570204,0.0029506683349609375,2.664605406404607e-05,relu,8,"(64, 128)",constant,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.3057290408627941,0.22698577239285878,0.2198937240998318,0.25086951245182826,0.038899444557755465,571
0.5765607357025146,0.004381257720477885,0.003115971883138021,0.00012458693334245987,relu,8,"(64, 128)",constant,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.6500688106677461,0.6844634573813059,0.5535044638598691,0.6293455773029737,0.05543557099224916,399
0.7305874824523926,0.0007887917418193547,0.0030469894409179688,8.920806376395086e-06,relu,8,"(64, 128)",adaptive,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.6593687900335184,0.651777960435269,0.6486071406533956,0.6532512970407277,0.00451525672285366,391
0.5822876294453939,0.002196619686594562,0.0030089219411214194,1.3286474146287033e-05,relu,8,"(64, 128)",adaptive,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.4614170204403118,0.46418961228920214,0.43886241679725924,0.45482301650892437,0.011342468095822815,485
0.7322426637013754,0.0012101216662329902,0.003029982248942057,1.0349185137227967e-05,relu,8,"(64, 128)",adaptive,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.9066583331916146,0.8762919239001334,0.9278190389511421,0.90358976534763,0.02114746600785106,73
0.5814120769500732,0.0007746654411999146,0.0030136903127034507,3.228926640546708e-05,relu,8,"(64, 128)",adaptive,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.7605955019468246,0.7608167575387321,0.7952340202004986,0.7722154265620184,0.01627685428923225,301
0.7320175965627035,0.0037931936095278625,0.0030324459075927734,3.052564852020246e-05,relu,8,"(64, 128)",adaptive,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.887773378034224,0.8817631398391086,0.897978083552476,0.8891715338086028,0.006693142240830786,123
0.5806882381439209,0.0010955422175883518,0.003044605255126953,7.466220335361509e-06,relu,8,"(64, 128)",adaptive,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.9269773098185824,0.890108316609321,0.9365365870151205,0.9178740711476747,0.02001745553166275,37
0.7249328295389811,0.00504326827449311,0.00296783447265625,2.254369224923454e-05,relu,8,"(64, 128)",adaptive,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.3057290408627941,0.22698577239285878,0.2198937240998318,0.25086951245182826,0.038899444557755465,571
0.5747875372568766,0.00221582236066023,0.003029902776082357,1.314597372611532e-05,relu,8,"(64, 128)",adaptive,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.6500688106677461,0.6844634573813059,0.5535044638598691,0.6293455773029737,0.05543557099224916,399
0.47957921028137207,0.004429588891138671,0.0034201939900716147,0.000827574489935525,relu,8,"(16, 64)",constant,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.38944345689989995,0.4118716212606892,0.4018989355553245,0.4010713379053046,0.009174941509400602,523
0.4011043707529704,0.001141563449241267,0.0028801759084065757,8.579653778727103e-05,relu,8,"(16, 64)",constant,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.2624002214930842,0.25959038598183726,0.3331834261301103,0.28505801120167723,0.03404913572496324,561
0.4838848114013672,0.0068419758098844175,0.0028563340504964194,2.2886803815013507e-05,relu,8,"(16, 64)",constant,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8210046222470334,0.811176243535222,0.8158027830021017,0.8159945495947857,0.004014709441146741,251
0.40029112497965497,0.0025133705776560953,0.002820094426472982,2.4129666874116345e-05,relu,8,"(16, 64)",constant,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.6721660602111813,0.6485278512638752,0.6475401934388404,0.656078034971299,0.011383095187869778,385
0.47737852732340497,0.0006667291432888159,0.0028186639149983725,1.9966834404782134e-05,relu,8,"(16, 64)",constant,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8941860537915821,0.8556419934984262,0.8446935911225116,0.8648405461375067,0.02122633573736149,171
0.39736564954121906,0.00039262168236085413,0.002819061279296875,2.5676253074536624e-05,relu,8,"(16, 64)",constant,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.916536794448647,0.8765492992635376,0.893219355503975,0.89543514973872,0.016399842496455718,115
0.4702924887339274,0.0005767199173333949,0.0028371810913085938,2.7428155257262693e-05,relu,8,"(16, 64)",constant,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.6322778638629775,0.524698734538787,0.47791341519524627,0.5449633378656702,0.06462758113024758,439
0.3950856526692708,0.0019899465493449123,0.0028402010599772134,4.887419338710085e-06,relu,8,"(16, 64)",constant,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.46850601516928286,0.6333244771919608,0.6188762734306017,0.5735689219306151,0.07452448559964588,425
