mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.03368870417277,0.0014085574646629199,0.0059931278228759766,1.5681346561818456e-05,relu,8,"(16,)",adaptive,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.7275508200186397,0.7134184731926073,0.7166919641844238,0.7192204191318904,0.006040177702620042,453
2.549985647201538,0.006181121113517152,0.005955298741658528,3.88094544359928e-05,relu,8,"(16,)",adaptive,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.6366651792758165,0.6394974542895916,0.6674089453494148,0.6478571929716076,0.01387344492716762,513
3.5604334672292075,0.00340931838049928,0.010433832804361979,0.0037025872117042026,relu,8,"(64,)",constant,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.7532686486934664,0.7468074408646166,0.7510984751044459,0.7503915215541763,0.0026847270678881244,409
2.9625244140625,0.010537369259995011,0.007248242696126302,2.494587112021567e-05,relu,8,"(64,)",constant,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.6357508548762106,0.6352876399964886,0.6404128344074687,0.6371504430933893,0.002314597131372147,527
3.5452723503112793,0.006418304814286556,0.0072146256764729815,9.903039033480176e-05,relu,8,"(64,)",constant,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8478324537120923,0.8448065009200201,0.8509755820410331,0.8478715122243817,0.0025186682519334766,35
2.945284366607666,0.0025234567137550346,0.0072383880615234375,4.526228795980264e-05,relu,8,"(64,)",constant,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8375955472600644,0.8361037047913527,0.840071442992123,0.8379235650145134,0.0016363441656913915,177
3.5392415523529053,0.0006687035507685243,0.007275740305582683,6.474263234572926e-05,relu,8,"(64,)",constant,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8312192318184485,0.8335015120210861,0.8358897285834738,0.8335368241410027,0.0019068858062973916,229
2.952752113342285,0.0064066546822320386,0.007292429606119792,4.0836833359072654e-05,relu,8,"(64,)",constant,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8204152185826875,0.840010164934838,0.8465856531266124,0.835670345548046,0.011116007535290304,211
3.511171261469523,0.0030378670782407287,0.007301807403564453,0.00013498969958105722,relu,8,"(64,)",constant,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.758969942051119,0.7170894117370741,0.7194385687265735,0.7318326408382556,0.019212920522027003,439
2.9227336247762046,0.0027022018754483505,0.007297118504842122,6.631304181639511e-05,relu,8,"(64,)",constant,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.6582024988782935,0.6692971845728664,0.6732056460324808,0.666901776494547,0.006354897902605413,497
3.5474630991617837,0.003015874226562996,0.0072621504465738935,6.534360788779699e-05,relu,8,"(64,)",adaptive,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.7532686486934664,0.7468074408646166,0.7510984751044459,0.7503915215541763,0.0026847270678881244,409
2.9513155619303384,0.00728045660451475,0.007272243499755859,3.600410003477993e-05,relu,8,"(64,)",adaptive,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.6357508548762106,0.6352876399964886,0.6404128344074687,0.6371504430933893,0.002314597131372147,527
3.5381921927134194,0.003201353076933393,0.007278124491373698,7.087098928625065e-05,relu,8,"(64,)",adaptive,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8478324537120923,0.8448065009200201,0.8509755820410331,0.8478715122243817,0.0025186682519334766,35
2.9517836570739746,0.005382250625076529,0.0072727203369140625,3.56295541034706e-05,relu,8,"(64,)",adaptive,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8375955472600644,0.8361037047913527,0.840071442992123,0.8379235650145134,0.0016363441656913915,177
3.5383404890696206,0.005461164722044674,0.007328987121582031,8.727704965588772e-05,relu,8,"(64,)",adaptive,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8312192318184485,0.8335015120210861,0.8358897285834738,0.8335368241410027,0.0019068858062973916,229
2.9488023122151694,0.006639234189371685,0.007230838139851888,3.1602430375568916e-05,relu,8,"(64,)",adaptive,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8204152185826875,0.840010164934838,0.8465856531266124,0.835670345548046,0.011116007535290304,211
