mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.002796649932861328,0.00022216748446173337,0.0,0.0,False,10,log2,1,1,25,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.0024226506551106772,2.4290889642951432e-05,0.0,0.0,False,10,log2,1,1,100,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.38775261243184406,0.0055213127719326875,0.019728581110636394,0.00017017746707305255,False,10,log2,1,10,25,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}",-104.54267602252183,-107.05379320262595,-101.33446964537734,-104.3103129568417,2.3406779550440704,28
1.5301191012064617,0.005805847489796588,0.06740641593933105,0.0015807857684661446,False,10,log2,1,10,100,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-101.45930847290556,-103.88082727361575,-98.15463568437082,-101.16492381029737,2.346957502295125,17
0.0025250911712646484,0.0001643536015105653,0.0,0.0,False,10,log2,4,1,25,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.0022757848103841147,2.1150235050534147e-05,0.0,0.0,False,10,log2,4,1,100,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.3826754093170166,0.00835497598074259,0.01909351348876953,0.00037999842946193156,False,10,log2,4,10,25,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",-103.41428100562706,-107.0716742734722,-99.50680353122085,-103.33091960344002,3.0889080248823144,24
1.4993970394134521,0.010763888939408548,0.06700579325358073,0.002034709862384687,False,10,log2,4,10,100,"{'bootstrap': False, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-101.99570839096872,-103.92254415349635,-99.26123766596284,-101.7264967368093,1.9124679916679965,19
0.002510547637939453,0.00021072857794189687,0.0,0.0,False,30,auto,1,1,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.0022497177124023438,1.0720885827978667e-05,0.0,0.0,False,30,auto,1,1,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.002244154612223307,2.2287851432768757e-05,0.0,0.0,False,30,auto,1,10,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}",,,,,,33
0.002238035202026367,1.1369341867033352e-05,0.0,0.0,False,30,auto,1,10,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,33
0.0022268295288085938,1.5704287523818425e-05,0.0,0.0,False,30,auto,4,1,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.0022414525349934897,2.0823405843932002e-05,0.0,0.0,False,30,auto,4,1,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.002252976099650065,4.632661069803134e-06,0.0,0.0,False,30,auto,4,10,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",,,,,,33
0.00225067138671875,2.3458094342575986e-05,0.0,0.0,False,30,auto,4,10,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,33
0.002252976099650065,8.351081307638097e-06,0.0,0.0,False,30,sqrt,1,1,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.0022478103637695312,1.1564325175867129e-05,0.0,0.0,False,30,sqrt,1,1,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.6568992932637533,0.005650480827340149,0.0338442325592041,0.00014486997708307,False,30,sqrt,1,10,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}",-92.25868476474912,-94.13999427270758,-87.32837927365426,-91.24235277037032,2.8721911224627243,6
2.640292167663574,0.00922761322711883,0.12716213862101236,0.0002992342397912851,False,30,sqrt,1,10,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-89.96001520552444,-91.69632991506393,-85.94875026789754,-89.20169846282863,2.406927662923547,1
0.0027182896931966147,0.00021428285302773213,0.0,0.0,False,30,sqrt,4,1,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.0024947325388590493,1.460701648735146e-05,0.0,0.0,False,30,sqrt,4,1,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.5553154945373535,0.011166180912869689,0.028331915537516277,9.323463799537427e-05,False,30,sqrt,4,10,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",-94.1996917657148,-95.56397809123828,-90.15538318572791,-93.30635101422699,2.296630573496715,10
2.2079864343007407,0.01488047382101732,0.1035161813100179,0.0006104092500333071,False,30,sqrt,4,10,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-91.65432823964892,-93.4679974314064,-88.58184812149457,-91.23472459751663,2.0167075778862884,5
0.002525806427001953,0.0002023796930875929,0.0,0.0,False,30,log2,1,1,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.00228118896484375,8.734519230607078e-05,0.0,0.0,False,30,log2,1,1,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.6574803988138834,0.0035202687546090606,0.03280719121297201,0.0005994248753707227,False,30,log2,1,10,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}",-91.02832145537616,-95.01365564948821,-88.17237803113166,-91.404785045332,2.8055972018779918,7
2.636982043584188,0.009998491704670851,0.1252725919087728,0.000327543416624471,False,30,log2,1,10,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-90.09588730063234,-92.48475480419897,-86.04898343597738,-89.5432085136029,2.6562980075322207,2
0.0028482278188069663,0.00023704341499676654,0.0,0.0,False,30,log2,4,1,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.0025978883107503257,1.921238918875972e-05,0.0,0.0,False,30,log2,4,1,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.5533152421315511,0.00509579858776919,0.027546087900797527,0.0004231790008982898,False,30,log2,4,10,25,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",-94.40259017848938,-96.61395103784798,-89.08856291511562,-93.36836804381767,3.1580667258439443,11
2.2115859190622964,0.014317176000976923,0.1029814879099528,0.0003059327114587379,False,30,log2,4,10,100,"{'bootstrap': False, 'max_depth': 30, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-91.83482026396004,-94.05195544905905,-88.6854093723279,-91.52406169511566,2.2018753165581817,8
