mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0020797252655029297,8.549891031761697e-06,0.0,0.0,False,25,auto,3,10,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 10, 'n_estimators': 110}",,,,,,541
0.0020659764607747397,6.783649868289089e-06,0.0,0.0,False,25,auto,3,11,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 90}",,,,,,541
0.0020813941955566406,1.2765231453743784e-06,0.0,0.0,False,25,auto,3,11,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 100}",,,,,,541
0.002070347468058268,1.0875883353268942e-05,0.0,0.0,False,25,auto,3,11,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 11, 'n_estimators': 110}",,,,,,541
0.0020771026611328125,3.040810659680206e-06,0.0,0.0,False,25,auto,3,12,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 90}",,,,,,541
0.002067406972249349,1.1239159602905075e-07,0.0,0.0,False,25,auto,3,12,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 100}",,,,,,541
0.0020731290181477866,6.1815377815977916e-06,0.0,0.0,False,25,auto,3,12,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'auto', 'min_samples_leaf': 3, 'min_samples_split': 12, 'n_estimators': 110}",,,,,,541
2.358985662460327,0.012047546281023856,0.11275569597880046,0.00033986261587483287,False,25,sqrt,1,8,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 90}",-89.0943838564581,-91.02282837251434,-86.91266986122845,-89.00996069673363,1.6790267417757934,22
2.6060268878936768,0.017445226504923833,0.12490487098693848,0.00023847038977660556,False,25,sqrt,1,8,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 100}",-89.35582177655073,-91.8484159585574,-85.86289785105488,-89.02237852872099,2.4549263469538887,23
2.8707451820373535,0.01410884758555147,0.1373296578725179,0.00017188930538253783,False,25,sqrt,1,8,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 8, 'n_estimators': 110}",-90.4328391393113,-91.46301064313178,-85.96581809277602,-89.28722262507303,2.38594626681509,71
